sample,rgb,dmg,und,bkg,rgb_ok,dmg_ok,und_ok,bkg_ok,size_match
cl79iaf761e7x07ywa1xv3c17,/home/shared-data/AnnotierteBilder/cl79iaf761e7x07ywa1xv3c17/cl79iaf761e7x07ywa1xv3c17.jpg,/home/shared-data/AnnotierteBilder/cl79iaf761e7x07ywa1xv3c17/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl79iaf761e7x07ywa1xv3c17/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl79iaf761e7x07ywa1xv3c17/background.png,True,True,True,True,True
cl1ux5u3v0idi0z8i3run5xp5,/home/shared-data/AnnotierteBilder/cl1ux5u3v0idi0z8i3run5xp5/cl1ux5u3v0idi0z8i3run5xp5.jpg,/home/shared-data/AnnotierteBilder/cl1ux5u3v0idi0z8i3run5xp5/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1ux5u3v0idi0z8i3run5xp5/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1ux5u3v0idi0z8i3run5xp5/background.png,True,True,True,True,True
cl7f5elj31dbj083b3xrb0rk9,/home/shared-data/AnnotierteBilder/cl7f5elj31dbj083b3xrb0rk9/cl7f5elj31dbj083b3xrb0rk9.jpg,/home/shared-data/AnnotierteBilder/cl7f5elj31dbj083b3xrb0rk9/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f5elj31dbj083b3xrb0rk9/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f5elj31dbj083b3xrb0rk9/background.png,True,True,True,True,True
cl6dz7c5916wz07wvexle9ssb,/home/shared-data/AnnotierteBilder/cl6dz7c5916wz07wvexle9ssb/cl6dz7c5916wz07wvexle9ssb.jpg,/home/shared-data/AnnotierteBilder/cl6dz7c5916wz07wvexle9ssb/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dz7c5916wz07wvexle9ssb/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dz7c5916wz07wvexle9ssb/background.png,True,True,True,True,True
cl29cc67m186110dl5emr325s,/home/shared-data/AnnotierteBilder/cl29cc67m186110dl5emr325s/cl29cc67m186110dl5emr325s.jpg,/home/shared-data/AnnotierteBilder/cl29cc67m186110dl5emr325s/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl29cc67m186110dl5emr325s/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl29cc67m186110dl5emr325s/background.png,True,True,True,True,True
cl6tuuppk9f6p070qce2oatul,/home/shared-data/AnnotierteBilder/cl6tuuppk9f6p070qce2oatul/cl6tuuppk9f6p070qce2oatul.jpg,/home/shared-data/AnnotierteBilder/cl6tuuppk9f6p070qce2oatul/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tuuppk9f6p070qce2oatul/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tuuppk9f6p070qce2oatul/background.png,True,True,True,True,True
cl47a8cyg0maq07ayf0hq6bhx,/home/shared-data/AnnotierteBilder/cl47a8cyg0maq07ayf0hq6bhx/cl47a8cyg0maq07ayf0hq6bhx.jpg,/home/shared-data/AnnotierteBilder/cl47a8cyg0maq07ayf0hq6bhx/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl47a8cyg0maq07ayf0hq6bhx/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl47a8cyg0maq07ayf0hq6bhx/background.png,True,True,True,True,True
cl7cer1jed41t07y61tuvh4d0,/home/shared-data/AnnotierteBilder/cl7cer1jed41t07y61tuvh4d0/cl7cer1jed41t07y61tuvh4d0.jpg,/home/shared-data/AnnotierteBilder/cl7cer1jed41t07y61tuvh4d0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cer1jed41t07y61tuvh4d0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cer1jed41t07y61tuvh4d0/background.png,True,True,True,True,True
cl4pe2xxq2yyx078p3axid399,/home/shared-data/AnnotierteBilder/cl4pe2xxq2yyx078p3axid399/cl4pe2xxq2yyx078p3axid399.jpg,/home/shared-data/AnnotierteBilder/cl4pe2xxq2yyx078p3axid399/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4pe2xxq2yyx078p3axid399/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4pe2xxq2yyx078p3axid399/background.png,True,True,True,True,True
cl48y7owb1od0079ocqtf4dlw,/home/shared-data/AnnotierteBilder/cl48y7owb1od0079ocqtf4dlw/cl48y7owb1od0079ocqtf4dlw.jpg,/home/shared-data/AnnotierteBilder/cl48y7owb1od0079ocqtf4dlw/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl48y7owb1od0079ocqtf4dlw/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl48y7owb1od0079ocqtf4dlw/background.png,True,True,True,True,True
cl5zyjvqtnd5i071aeei07859,/home/shared-data/AnnotierteBilder/cl5zyjvqtnd5i071aeei07859/cl5zyjvqtnd5i071aeei07859.jpg,/home/shared-data/AnnotierteBilder/cl5zyjvqtnd5i071aeei07859/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl5zyjvqtnd5i071aeei07859/background.png,True,True,,True,True
cl6v7dut20tpb07x9hgoy6af0,/home/shared-data/AnnotierteBilder/cl6v7dut20tpb07x9hgoy6af0/cl6v7dut20tpb07x9hgoy6af0.jpg,/home/shared-data/AnnotierteBilder/cl6v7dut20tpb07x9hgoy6af0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6v7dut20tpb07x9hgoy6af0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6v7dut20tpb07x9hgoy6af0/background.png,True,True,True,True,True
cl65i08y80djl07u82e1jf2xj,/home/shared-data/AnnotierteBilder/cl65i08y80djl07u82e1jf2xj/cl65i08y80djl07u82e1jf2xj.jpg,/home/shared-data/AnnotierteBilder/cl65i08y80djl07u82e1jf2xj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65i08y80djl07u82e1jf2xj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65i08y80djl07u82e1jf2xj/background.png,True,True,True,True,True
cl72pz08jbie508zmhpjn4jpj,/home/shared-data/AnnotierteBilder/cl72pz08jbie508zmhpjn4jpj/cl72pz08jbie508zmhpjn4jpj.jpg,/home/shared-data/AnnotierteBilder/cl72pz08jbie508zmhpjn4jpj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl72pz08jbie508zmhpjn4jpj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl72pz08jbie508zmhpjn4jpj/background.png,True,True,True,True,True
cl1w5ehvq3s8j0zbi9wgi5d69,/home/shared-data/AnnotierteBilder/cl1w5ehvq3s8j0zbi9wgi5d69/cl1w5ehvq3s8j0zbi9wgi5d69.jpg,/home/shared-data/AnnotierteBilder/cl1w5ehvq3s8j0zbi9wgi5d69/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w5ehvq3s8j0zbi9wgi5d69/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w5ehvq3s8j0zbi9wgi5d69/background.png,True,True,True,True,True
cl2x7j0kjwb7h07bqc1xreg7n,/home/shared-data/AnnotierteBilder/cl2x7j0kjwb7h07bqc1xreg7n/cl2x7j0kjwb7h07bqc1xreg7n.jpg,/home/shared-data/AnnotierteBilder/cl2x7j0kjwb7h07bqc1xreg7n/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2x7j0kjwb7h07bqc1xreg7n/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2x7j0kjwb7h07bqc1xreg7n/background.png,True,True,True,True,True
cl6dypp7416yh07xc1c9idtfi,/home/shared-data/AnnotierteBilder/cl6dypp7416yh07xc1c9idtfi/cl6dypp7416yh07xc1c9idtfi.jpg,/home/shared-data/AnnotierteBilder/cl6dypp7416yh07xc1c9idtfi/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dypp7416yh07xc1c9idtfi/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dypp7416yh07xc1c9idtfi/background.png,True,True,True,True,True
cl79iwreq1h4h070e23c283xa,/home/shared-data/AnnotierteBilder/cl79iwreq1h4h070e23c283xa/cl79iwreq1h4h070e23c283xa.jpg,/home/shared-data/AnnotierteBilder/cl79iwreq1h4h070e23c283xa/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl79iwreq1h4h070e23c283xa/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl79iwreq1h4h070e23c283xa/background.png,True,True,True,True,True
cl6wclhew0qxf08ua59cy56nt,/home/shared-data/AnnotierteBilder/cl6wclhew0qxf08ua59cy56nt/cl6wclhew0qxf08ua59cy56nt.jpg,/home/shared-data/AnnotierteBilder/cl6wclhew0qxf08ua59cy56nt/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6wclhew0qxf08ua59cy56nt/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6wclhew0qxf08ua59cy56nt/background.png,True,True,True,True,True
cl3w15y160337076l84aqaq6f,/home/shared-data/AnnotierteBilder/cl3w15y160337076l84aqaq6f/cl3w15y160337076l84aqaq6f.jpg,/home/shared-data/AnnotierteBilder/cl3w15y160337076l84aqaq6f/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w15y160337076l84aqaq6f/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w15y160337076l84aqaq6f/background.png,True,True,True,True,True
cl4hjlr313g38074r5d8t1db3,/home/shared-data/AnnotierteBilder/cl4hjlr313g38074r5d8t1db3/cl4hjlr313g38074r5d8t1db3.jpg,/home/shared-data/AnnotierteBilder/cl4hjlr313g38074r5d8t1db3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hjlr313g38074r5d8t1db3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hjlr313g38074r5d8t1db3/background.png,True,False,False,False,
cl3rm8dy0zkji074d8saygz2b,/home/shared-data/AnnotierteBilder/cl3rm8dy0zkji074d8saygz2b/cl3rm8dy0zkji074d8saygz2b.jpg,/home/shared-data/AnnotierteBilder/cl3rm8dy0zkji074d8saygz2b/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rm8dy0zkji074d8saygz2b/undamaged_metal.png,,True,True,True,,True
cl5a6i9ud0q4907zjhmwx3d2t,/home/shared-data/AnnotierteBilder/cl5a6i9ud0q4907zjhmwx3d2t/cl5a6i9ud0q4907zjhmwx3d2t.jpg,/home/shared-data/AnnotierteBilder/cl5a6i9ud0q4907zjhmwx3d2t/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5a6i9ud0q4907zjhmwx3d2t/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5a6i9ud0q4907zjhmwx3d2t/background.png,True,True,True,True,True
cl2kpmq8l04360z9824pe9jrf,/home/shared-data/AnnotierteBilder/cl2kpmq8l04360z9824pe9jrf/cl2kpmq8l04360z9824pe9jrf.jpg,,,,True,,,,
cl2kpvpiw03kx0z9h1xthenw6,/home/shared-data/AnnotierteBilder/cl2kpvpiw03kx0z9h1xthenw6/cl2kpvpiw03kx0z9h1xthenw6.jpg,/home/shared-data/AnnotierteBilder/cl2kpvpiw03kx0z9h1xthenw6/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2kpvpiw03kx0z9h1xthenw6/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2kpvpiw03kx0z9h1xthenw6/background.png,True,True,True,True,True
cl4li4voe9jjd077y87c4527k,/home/shared-data/AnnotierteBilder/cl4li4voe9jjd077y87c4527k/cl4li4voe9jjd077y87c4527k.jpg,/home/shared-data/AnnotierteBilder/cl4li4voe9jjd077y87c4527k/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4li4voe9jjd077y87c4527k/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4li4voe9jjd077y87c4527k/background.png,True,True,True,True,True
cl48wvonn17ur07b1c07catr7,/home/shared-data/AnnotierteBilder/cl48wvonn17ur07b1c07catr7/cl48wvonn17ur07b1c07catr7.jpg,/home/shared-data/AnnotierteBilder/cl48wvonn17ur07b1c07catr7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl48wvonn17ur07b1c07catr7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl48wvonn17ur07b1c07catr7/background.png,True,True,True,True,True
cl70sbn0f0no908y970il587r,/home/shared-data/AnnotierteBilder/cl70sbn0f0no908y970il587r/cl70sbn0f0no908y970il587r.jpg,/home/shared-data/AnnotierteBilder/cl70sbn0f0no908y970il587r/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl70sbn0f0no908y970il587r/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl70sbn0f0no908y970il587r/background.png,True,True,True,True,True
cl3w0y3an02mm076lgz6b7t5z,/home/shared-data/AnnotierteBilder/cl3w0y3an02mm076lgz6b7t5z/cl3w0y3an02mm076lgz6b7t5z.jpg,/home/shared-data/AnnotierteBilder/cl3w0y3an02mm076lgz6b7t5z/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w0y3an02mm076lgz6b7t5z/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w0y3an02mm076lgz6b7t5z/background.png,True,True,True,True,True
cl4bcgj8dgicg079d3lio1u6a,/home/shared-data/AnnotierteBilder/cl4bcgj8dgicg079d3lio1u6a/cl4bcgj8dgicg079d3lio1u6a.jpg,/home/shared-data/AnnotierteBilder/cl4bcgj8dgicg079d3lio1u6a/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl4bcgj8dgicg079d3lio1u6a/background.png,True,True,,True,True
cl600bdldlmi707y04rvr3iqd,/home/shared-data/AnnotierteBilder/cl600bdldlmi707y04rvr3iqd/cl600bdldlmi707y04rvr3iqd.jpg,/home/shared-data/AnnotierteBilder/cl600bdldlmi707y04rvr3iqd/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl600bdldlmi707y04rvr3iqd/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl600bdldlmi707y04rvr3iqd/background.png,True,True,True,True,True
cl4908z8q2253079o6j8uf9fg,/home/shared-data/AnnotierteBilder/cl4908z8q2253079o6j8uf9fg/cl4908z8q2253079o6j8uf9fg.jpg,/home/shared-data/AnnotierteBilder/cl4908z8q2253079o6j8uf9fg/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4908z8q2253079o6j8uf9fg/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4908z8q2253079o6j8uf9fg/background.png,True,True,True,True,True
cl4wsymdp5lmm0810c1su6czb,/home/shared-data/AnnotierteBilder/cl4wsymdp5lmm0810c1su6czb/cl4wsymdp5lmm0810c1su6czb.jpg,/home/shared-data/AnnotierteBilder/cl4wsymdp5lmm0810c1su6czb/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wsymdp5lmm0810c1su6czb/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wsymdp5lmm0810c1su6czb/background.png,True,True,True,True,True
cl6p70wdo01wa081wb6kkg57p,/home/shared-data/AnnotierteBilder/cl6p70wdo01wa081wb6kkg57p/cl6p70wdo01wa081wb6kkg57p.jpg,/home/shared-data/AnnotierteBilder/cl6p70wdo01wa081wb6kkg57p/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6p70wdo01wa081wb6kkg57p/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6p70wdo01wa081wb6kkg57p/background.png,True,True,True,True,True
cl29aj8mz0yrc10dl3ig18e0g,/home/shared-data/AnnotierteBilder/cl29aj8mz0yrc10dl3ig18e0g/cl29aj8mz0yrc10dl3ig18e0g.jpg,/home/shared-data/AnnotierteBilder/cl29aj8mz0yrc10dl3ig18e0g/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl29aj8mz0yrc10dl3ig18e0g/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl29aj8mz0yrc10dl3ig18e0g/background.png,True,True,True,True,True
cl70sy8sj0vrg07zf6qn0cfvc,/home/shared-data/AnnotierteBilder/cl70sy8sj0vrg07zf6qn0cfvc/cl70sy8sj0vrg07zf6qn0cfvc.jpg,/home/shared-data/AnnotierteBilder/cl70sy8sj0vrg07zf6qn0cfvc/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl70sy8sj0vrg07zf6qn0cfvc/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl70sy8sj0vrg07zf6qn0cfvc/background.png,True,True,True,True,True
cl74vperl73dz07443tka80ky,/home/shared-data/AnnotierteBilder/cl74vperl73dz07443tka80ky/cl74vperl73dz07443tka80ky.jpg,/home/shared-data/AnnotierteBilder/cl74vperl73dz07443tka80ky/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl74vperl73dz07443tka80ky/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl74vperl73dz07443tka80ky/background.png,True,True,True,True,True
cl478rvad0g9b0768fpr4htt7,/home/shared-data/AnnotierteBilder/cl478rvad0g9b0768fpr4htt7/cl478rvad0g9b0768fpr4htt7.jpg,/home/shared-data/AnnotierteBilder/cl478rvad0g9b0768fpr4htt7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl478rvad0g9b0768fpr4htt7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl478rvad0g9b0768fpr4htt7/background.png,True,True,True,True,True
cl3rjlcq9yx1b086g94tc2n1w,/home/shared-data/AnnotierteBilder/cl3rjlcq9yx1b086g94tc2n1w/cl3rjlcq9yx1b086g94tc2n1w.jpg,/home/shared-data/AnnotierteBilder/cl3rjlcq9yx1b086g94tc2n1w/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl3rjlcq9yx1b086g94tc2n1w/background.png,True,True,,True,True
cl490wwud1qoh077k9r4ycsh3,/home/shared-data/AnnotierteBilder/cl490wwud1qoh077k9r4ycsh3/cl490wwud1qoh077k9r4ycsh3.jpg,/home/shared-data/AnnotierteBilder/cl490wwud1qoh077k9r4ycsh3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl490wwud1qoh077k9r4ycsh3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl490wwud1qoh077k9r4ycsh3/background.png,True,True,True,True,True
cl3k4d57i0mlz077qh7jcbtrq,/home/shared-data/AnnotierteBilder/cl3k4d57i0mlz077qh7jcbtrq/cl3k4d57i0mlz077qh7jcbtrq.jpg,/home/shared-data/AnnotierteBilder/cl3k4d57i0mlz077qh7jcbtrq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k4d57i0mlz077qh7jcbtrq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k4d57i0mlz077qh7jcbtrq/background.png,True,True,True,True,True
cl6dxddm70x0g07xca3qmgui5,/home/shared-data/AnnotierteBilder/cl6dxddm70x0g07xca3qmgui5/cl6dxddm70x0g07xca3qmgui5.jpg,/home/shared-data/AnnotierteBilder/cl6dxddm70x0g07xca3qmgui5/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dxddm70x0g07xca3qmgui5/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dxddm70x0g07xca3qmgui5/background.png,True,True,True,True,True
cl606juv4wkzv071ab3p3cuo3,/home/shared-data/AnnotierteBilder/cl606juv4wkzv071ab3p3cuo3/cl606juv4wkzv071ab3p3cuo3.jpg,/home/shared-data/AnnotierteBilder/cl606juv4wkzv071ab3p3cuo3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl606juv4wkzv071ab3p3cuo3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl606juv4wkzv071ab3p3cuo3/background.png,True,True,True,True,True
cl4lhyxei9cl2084sbci07goq,/home/shared-data/AnnotierteBilder/cl4lhyxei9cl2084sbci07goq/cl4lhyxei9cl2084sbci07goq.jpg,/home/shared-data/AnnotierteBilder/cl4lhyxei9cl2084sbci07goq/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4lhyxei9cl2084sbci07goq/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4lhyxei9cl2084sbci07goq/background.png,True,True,True,True,True
cl4bfmdfhgenk0765hd821cjk,/home/shared-data/AnnotierteBilder/cl4bfmdfhgenk0765hd821cjk/cl4bfmdfhgenk0765hd821cjk.jpg,/home/shared-data/AnnotierteBilder/cl4bfmdfhgenk0765hd821cjk/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bfmdfhgenk0765hd821cjk/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bfmdfhgenk0765hd821cjk/background.png,True,True,True,True,True
cl3rpnxf5v9s0073g8y8d85k6,/home/shared-data/AnnotierteBilder/cl3rpnxf5v9s0073g8y8d85k6/cl3rpnxf5v9s0073g8y8d85k6.jpg,/home/shared-data/AnnotierteBilder/cl3rpnxf5v9s0073g8y8d85k6/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rpnxf5v9s0073g8y8d85k6/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rpnxf5v9s0073g8y8d85k6/background.png,True,True,True,True,True
cl6nzhq4k15d908z74tz836cx,/home/shared-data/AnnotierteBilder/cl6nzhq4k15d908z74tz836cx/cl6nzhq4k15d908z74tz836cx.jpg,/home/shared-data/AnnotierteBilder/cl6nzhq4k15d908z74tz836cx/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6nzhq4k15d908z74tz836cx/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6nzhq4k15d908z74tz836cx/background.png,True,True,True,True,True
cl608j4a9x3n0091m7z2zg6z7,/home/shared-data/AnnotierteBilder/cl608j4a9x3n0091m7z2zg6z7/cl608j4a9x3n0091m7z2zg6z7.jpg,/home/shared-data/AnnotierteBilder/cl608j4a9x3n0091m7z2zg6z7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl608j4a9x3n0091m7z2zg6z7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl608j4a9x3n0091m7z2zg6z7/background.png,True,True,True,True,True
cl605cp8tvms207zpcnfobmk3,/home/shared-data/AnnotierteBilder/cl605cp8tvms207zpcnfobmk3/cl605cp8tvms207zpcnfobmk3.jpg,/home/shared-data/AnnotierteBilder/cl605cp8tvms207zpcnfobmk3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl605cp8tvms207zpcnfobmk3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl605cp8tvms207zpcnfobmk3/background.png,True,True,True,True,True
cl63v65bl3b2707xh3c5k227h,/home/shared-data/AnnotierteBilder/cl63v65bl3b2707xh3c5k227h/cl63v65bl3b2707xh3c5k227h.jpg,/home/shared-data/AnnotierteBilder/cl63v65bl3b2707xh3c5k227h/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl63v65bl3b2707xh3c5k227h/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl63v65bl3b2707xh3c5k227h/background.png,True,True,True,True,True
cl42pwer4gl4g077i6valbiae,/home/shared-data/AnnotierteBilder/cl42pwer4gl4g077i6valbiae/cl42pwer4gl4g077i6valbiae.jpg,/home/shared-data/AnnotierteBilder/cl42pwer4gl4g077i6valbiae/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl42pwer4gl4g077i6valbiae/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl42pwer4gl4g077i6valbiae/background.png,True,True,True,True,True
cl6bkvycdbr8d07z93ulvgsuf,/home/shared-data/AnnotierteBilder/cl6bkvycdbr8d07z93ulvgsuf/cl6bkvycdbr8d07z93ulvgsuf.jpg,/home/shared-data/AnnotierteBilder/cl6bkvycdbr8d07z93ulvgsuf/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bkvycdbr8d07z93ulvgsuf/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bkvycdbr8d07z93ulvgsuf/background.png,True,True,True,True,True
cl490io4v1zmx07bj9ncdal0z,/home/shared-data/AnnotierteBilder/cl490io4v1zmx07bj9ncdal0z/cl490io4v1zmx07bj9ncdal0z.jpg,/home/shared-data/AnnotierteBilder/cl490io4v1zmx07bj9ncdal0z/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl490io4v1zmx07bj9ncdal0z/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl490io4v1zmx07bj9ncdal0z/background.png,True,True,True,True,True
cl6bkvnzxef8g07ww84b6d43j,/home/shared-data/AnnotierteBilder/cl6bkvnzxef8g07ww84b6d43j/cl6bkvnzxef8g07ww84b6d43j.jpg,/home/shared-data/AnnotierteBilder/cl6bkvnzxef8g07ww84b6d43j/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bkvnzxef8g07ww84b6d43j/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bkvnzxef8g07ww84b6d43j/background.png,True,True,True,True,True
cl4w0o0t64tdr08zl3x014wm8,/home/shared-data/AnnotierteBilder/cl4w0o0t64tdr08zl3x014wm8/cl4w0o0t64tdr08zl3x014wm8.jpg,/home/shared-data/AnnotierteBilder/cl4w0o0t64tdr08zl3x014wm8/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl4w0o0t64tdr08zl3x014wm8/background.png,True,True,,True,True
cl3q1t0u4l85r077q8gcra6dz,/home/shared-data/AnnotierteBilder/cl3q1t0u4l85r077q8gcra6dz/cl3q1t0u4l85r077q8gcra6dz.jpg,/home/shared-data/AnnotierteBilder/cl3q1t0u4l85r077q8gcra6dz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3q1t0u4l85r077q8gcra6dz/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3q1t0u4l85r077q8gcra6dz/background.png,True,True,True,True,True
cl3k27z8l06ky076a68go21u0,/home/shared-data/AnnotierteBilder/cl3k27z8l06ky076a68go21u0/cl3k27z8l06ky076a68go21u0.jpg,/home/shared-data/AnnotierteBilder/cl3k27z8l06ky076a68go21u0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k27z8l06ky076a68go21u0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k27z8l06ky076a68go21u0/background.png,True,True,True,True,True
cl6tsjcvy9cy4072s738v83eg,/home/shared-data/AnnotierteBilder/cl6tsjcvy9cy4072s738v83eg/cl6tsjcvy9cy4072s738v83eg.jpg,/home/shared-data/AnnotierteBilder/cl6tsjcvy9cy4072s738v83eg/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tsjcvy9cy4072s738v83eg/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tsjcvy9cy4072s738v83eg/background.png,True,True,True,True,True
cl4ixs6vw13il079if2uw47eh,/home/shared-data/AnnotierteBilder/cl4ixs6vw13il079if2uw47eh/cl4ixs6vw13il079if2uw47eh.jpg,/home/shared-data/AnnotierteBilder/cl4ixs6vw13il079if2uw47eh/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4ixs6vw13il079if2uw47eh/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4ixs6vw13il079if2uw47eh/background.png,True,True,True,True,True
cl5cuyc3z0x2b08wo4x8u20av,/home/shared-data/AnnotierteBilder/cl5cuyc3z0x2b08wo4x8u20av/cl5cuyc3z0x2b08wo4x8u20av.jpg,/home/shared-data/AnnotierteBilder/cl5cuyc3z0x2b08wo4x8u20av/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl5cuyc3z0x2b08wo4x8u20av/background.png,True,True,,True,True
cl2x94gdyfl7x07741s8eewtv,/home/shared-data/AnnotierteBilder/cl2x94gdyfl7x07741s8eewtv/cl2x94gdyfl7x07741s8eewtv.jpg,/home/shared-data/AnnotierteBilder/cl2x94gdyfl7x07741s8eewtv/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2x94gdyfl7x07741s8eewtv/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2x94gdyfl7x07741s8eewtv/background.png,True,True,True,True,True
